location_id	year	sitc_eci	hs_eci	growth_proj	sitc_eci_rank	hs_eci_rank	code
216	2002	0.4312568	0.3809604		"40"	84	"THA"
216	2003	0.50247324	0.36102623		"37"	85	"THA"
216	2004	0.6501507	0.44316387	4.5	"33"	78	"THA"
216	2005	0.6808443	0.4746742	4.48	"33"	77	"THA"
216	2006	0.71793747	0.56356347	4.39	"34"	73	"THA"
216	2007	0.8088247	0.58509994	4.4	"33"	76	"THA"
216	2008	0.8194007	0.67399836	4.37	"32"	68	"THA"
216	2009	0.89645636	0.66316754	4.39	"31"	70	"THA"
216	2010	0.9412369	0.7681296	4.47	"28"	57	"THA"
216	2011	1.0211152	0.7975027	4.76	"24"	60	"THA"
216	2012	1.0064605	0.8472988	4.54	"26"	59	"THA"
216	2013	1.0960739	0.8812855	4.73	"23"	50	"THA"
216	2014	1.1322488	0.98800856	4.7	"23"	42	"THA"
216	2015	1.190857	0.94023275	4.27	"21"	49	"THA"
216	2016	1.1184777	0.8487793	5.15	"23"	54	"THA"
216	2017	1.1455691	0.90311044	4.86	"25"	49	"THA"
217	1995	-0.3842374	-0.017097361		"79"	112	"TJK"
217	1996	9.4892406E-5	-0.042285874		"64"	109	"TJK"
217	1997	-0.07720309	-0.3419121		"64"	131	"TJK"
217	1998	-0.39111695	-0.5837093		"82"	151	"TJK"
217	1999	-0.34825823	-0.6792486		"80"	159	"TJK"
217	2000	-0.8432983	-0.7845886		"109"	183	"TJK"
217	2001	-0.637325	-0.8491705		"95"	188	"TJK"
217	2002	-0.9462567	-0.8409926		"108"	185	"TJK"
217	2003	-0.73384887	-0.60124135		"101"	171	"TJK"
217	2004	-0.800512	-0.6271995	4.19	"102"	170	"TJK"
217	2005	-0.65394676	-0.6421496	4.26	"98"	168	"TJK"
217	2006	-0.85286	-0.91356206	3.71	"102"	193	"TJK"
217	2007	-1.0249324	-0.9887644	3.78	"115"	198	"TJK"
217	2008	-1.0394827	-0.8903646	3.62	"111"	189	"TJK"
217	2009	-1.2005692	-1.0035448	3.45	"119"	196	"TJK"
217	2010	-1.1850265	-1.0242671	3.57	"119"	201	"TJK"
217	2011	-0.9442576	-1.0789254	3.68	"110"	204	"TJK"
217	2012	-1.4592712	-1.4467587	3.41	"126"	222	"TJK"
217	2013	-1.2635677	-1.257834	3.28	"121"	214	"TJK"
217	2014	-1.0407587	-0.8648224	3.67	"114"	189	"TJK"
217	2015	-1.0432566	-1.2819967	3.61	"116"	210	"TJK"
217	2016	-0.98564166	-0.97067946	4.31	"110"	193	"TJK"
217	2017	-0.79481643	-0.9754641	4.68	"99"	193	"TJK"
219	1995	-0.82019037	-0.9644762		"104"	184	"TKM"
219	1996	-0.65465295	-0.69520324		"94"	160	"TKM"
219	1997	-0.874176	-0.72565055		"105"	161	"TKM"
219	1998	-0.2419182	-0.47919813		"73"	145	"TKM"
219	1999	-0.64962095	-0.81344855		"98"	169	"TKM"
219	2000	-1.003901	-0.9857381		"115"	194	"TKM"
219	2001	-1.0090817	-1.2495664		"114"	213	"TKM"
219	2002	-1.0548133	-1.137081		"114"	202	"TKM"
219	2003	-1.1724949	-1.2462938		"118"	211	"TKM"
219	2004	-0.9250976	-0.9490273	2.46	"109"	190	"TKM"
219	2005	-0.9063498	-1.2059962	2.19	"109"	202	"TKM"
219	2006	-0.9925694	-1.1113694	2.01	"116"	206	"TKM"
219	2007	-1.1432481	-1.1510968	2.04	"120"	212	"TKM"
219	2008	-1.276016	-1.1317149	1.8	"125"	210	"TKM"
219	2009	-1.111935	-1.0962787	1.94	"114"	203	"TKM"
219	2010	-0.9106367	-1.1281028	2.17	"111"	208	"TKM"
219	2011	-1.2639807	-1.6931409	1.57	"124"	230	"TKM"
219	2012	-1.5644219	-1.9888105	1.48	"130"	231	"TKM"
219	2013	-1.0692166	-1.5774055	1.47	"113"	225	"TKM"
219	2014	-0.9159088	-1.2770182	1.84	"106"	217	"TKM"
219	2015	-0.9536782	-1.3262215	1.13	"111"	214	"TKM"
219	2016	-0.8291487	-1.0544766	2.64	"99"	203	"TKM"
219	2017	-1.1380265	-1.5212438	3.72	"117"	221	"TKM"
222	1995	0.13385631	0.31610498		"55"	87	"TTO"
222	1996	0.080508	0.28647923		"59"	82	"TTO"
222	1997	0.11735998	0.320331		"59"	85	"TTO"
222	1998	0.11323886	0.22801447		"54"	96	"TTO"
222	1999	0.059851877	0.27046248		"58"	89	"TTO"
222	2000	0.027024204	-0.05328626		"60"	120	"TTO"
222	2001	0.23757976	0.18621814		"49"	105	"TTO"
222	2002	-0.06808715	0.117059216		"66"	110	"TTO"
222	2003	-0.11343897	-0.11252143		"70"	126	"TTO"
222	2004	-0.102665335	2.1059209E-4	1.25	"65"	118	"TTO"
222	2005	-0.104207136	0.19147551	1.09	"65"	103	"TTO"
222	2006	-0.30291557	-0.2024031	0.89	"79"	139	"TTO"
222	2007	-0.32279915	-0.35508126	0.62	"75"	151	"TTO"
222	2008	-0.43855658	-0.4596632	0.37	"82"	162	"TTO"
222	2009	-0.34753165	-0.46132565	0.73	"80"	157	"TTO"
222	2010	-0.3545592	-0.408582	0.75	"79"	158	"TTO"
222	2011	-0.31622994	-0.38883033	0.51	"77"	153	"TTO"
222	2012	-0.16908762	-0.28994504	0.58	"71"	145	"TTO"
222	2013	-0.32552043	-0.19355346	1.25	"78"	136	"TTO"
222	2014	-0.46597707	-0.54024476	0.27	"86"	168	"TTO"
222	2015	-0.28348622	-0.32938695	0.81	"78"	152	"TTO"
222	2016	-0.049274243	-0.03045216	2.15	"65"	124	"TTO"
222	2017	-0.15151535	-0.1289825	1.11	"71"	136	"TTO"
223	1995	-0.14644766	-0.22067136		"66"	130	"TUN"
223	1996	-0.21177082	-0.2333817		"68"	126	"TUN"
223	1997	-0.14916338	-0.23509562		"68"	121	"TUN"
223	1998	-0.20111567	-0.17944238		"69"	117	"TUN"
223	1999	-0.15895794	-0.34482846		"67"	131	"TUN"
223	2000	0.0051101134	-0.20547244		"62"	131	"TUN"
223	2001	0.05813744	-0.15730008		"60"	131	"TUN"
223	2002	0.016258521	-0.21031839		"61"	141	"TUN"
223	2003	-0.10851435	-0.15536886		"69"	127	"TUN"
223	2004	-0.1133757	-0.17992812	3.28	"66"	136	"TUN"
223	2005	0.0039248085	-0.07200477	3.55	"61"	122	"TUN"
223	2006	0.07852711	-0.024906548	3.53	"57"	126	"TUN"
223	2007	0.16260979	0.014469944	3.78	"54"	119	"TUN"
223	2008	0.19615252	0.12916113	3.63	"55"	115	"TUN"
223	2009	0.29427162	0.0991571	3.95	"49"	118	"TUN"
223	2010	0.33693093	0.20389576	3.83	"48"	103	"TUN"
223	2011	0.40986606	0.12768824	4.18	"45"	112	"TUN"
223	2012	0.41268724	0.23305516	4.13	"45"	105	"TUN"
223	2013	0.39443055	0.15693872	4.14	"46"	108	"TUN"
223	2014	0.4241799	0.3270684	3.99	"44"	91	"TUN"
223	2015	0.27014387	0.21721086	4.89	"46"	108	"TUN"
223	2016	0.35846472	0.1903215	5.49	"45"	109	"TUN"
223	2017	0.3428216	0.30521175	5	"44"	97	"TUN"
224	1995	0.071555905	0.16771826		"57"	98	"TUR"
224	1996	0.097756475	0.18776399		"57"	94	"TUR"
224	1997	0.17560504	0.16068925		"55"	102	"TUR"
224	1998	0.061648153	0.09158089		"59"	107	"TUR"
224	1999	0.13214816	0.0987396		"53"	105	"TUR"
224	2000	0.1355472	0.19542107		"55"	107	"TUR"
224	2001	0.17957748	0.19729088		"53"	104	"TUR"
224	2002	0.06457748	0.09273125		"56"	113	"TUR"
224	2003	0.17704073	0.18046688		"50"	104	"TUR"
224	2004	0.29730892	0.18655679	4.45	"48"	100	"TUR"
224	2005	0.31051242	0.2590997	4.56	"46"	97	"TUR"
224	2006	0.4110938	0.37026498	4.58	"45"	91	"TUR"
224	2007	0.4531013	0.37482348	4.53	"47"	93	"TUR"
224	2008	0.5060478	0.44274938	4.42	"43"	89	"TUR"
224	2009	0.4851348	0.38545838	4.59	"45"	93	"TUR"
224	2010	0.5576586	0.3870092	4.72	"42"	86	"TUR"
224	2011	0.60898393	0.49515197	4.72	"42"	83	"TUR"
224	2012	0.61347926	0.4680275	4.65	"41"	87	"TUR"
224	2013	0.6294142	0.44110486	4.82	"38"	91	"TUR"
224	2014	0.6299528	0.5251392	4.66	"38"	81	"TUR"
224	2015	0.5606179	0.50740796	5.64	"39"	83	"TUR"
224	2016	0.51327443	0.51801586	5.57	"42"	83	"TUR"
224	2017	0.64534557	0.61567813	4.64	"38"	76	"TUR"
226	1995	-1.1728244	-1.1799062		"118"	196	"TZA"
226	1996	-1.3019439	-1.419656		"121"	202	"TZA"
226	1997	-1.1848767	-1.2678009		"117"	193	"TZA"
226	1998	-0.934319	-1.0325717		"109"	183	"TZA"
226	1999	-0.8974063	-1.0289992		"108"	185	"TZA"
226	2000	-1.2037487	-1.3137543		"121"	213	"TZA"
226	2001	-1.3083075	-1.2377367		"122"	211	"TZA"
226	2002	-1.2707872	-1.2375871		"120"	209	"TZA"
226	2003	-1.1407452	-1.3394899		"116"	213	"TZA"
226	2004	-1.020483	-1.1770829	6.11	"114"	203	"TZA"
226	2005	-1.0186946	-1.1943691	5.98	"115"	201	"TZA"
226	2006	-0.944986	-0.98625547	6.34	"113"	200	"TZA"
226	2007	-0.7704823	-0.93534064	6.65	"103"	193	"TZA"
226	2008	-0.7164164	-0.73111695	6.52	"98"	182	"TZA"
226	2009	-0.79909855	-0.93488985	6.47	"101"	192	"TZA"
226	2010	-0.78263545	-0.80363643	6.19	"105"	185	"TZA"
226	2011	-0.7580704	-0.8763808	6.29	"101"	190	"TZA"
226	2012	-0.6244554	-0.7241962	6.74	"96"	177	"TZA"
226	2013	-0.71728474	-0.93655	6.3	"100"	192	"TZA"
226	2014	-0.9975787	-1.1021844	5.96	"112"	207	"TZA"
226	2015	-0.8614961	-0.9663627	6.66	"107"	196	"TZA"
226	2016	-1.0443658	-1.0125824	6.15	"113"	197	"TZA"
226	2017	-1.067078	-1.166539	5.61	"115"	209	"TZA"
227	1995	-1.841968	-2.0339344		"126"	215	"UGA"
227	1996	-1.5694262	-1.5085243		"125"	204	"UGA"
227	1997	-1.3678073	-1.2972052		"122"	196	"UGA"
227	1998	-1.0518215	-1.0782721		"112"	187	"UGA"
227	1999	-1.3779978	-1.2506028		"121"	193	"UGA"
227	2000	-1.2943225	-1.004558		"124"	198	"UGA"
227	2001	-1.2599504	-1.0133202		"119"	198	"UGA"
227	2002	-1.1447003	-1.0369958		"116"	199	"UGA"
227	2003	-1.0099592	-0.93519104		"111"	194	"UGA"
227	2004	-1.0498443	-1.0138237	6.11	"116"	194	"UGA"
227	2005	-0.7401968	-0.8305141	6.01	"101"	186	"UGA"
227	2006	-0.79995596	-0.7494701	6.35	"99"	184	"UGA"
227	2007	-0.7217502	-0.85623014	6.56	"99"	187	"UGA"
227	2008	-0.64073175	-0.70702344	6.53	"94"	181	"UGA"
227	2009	-0.64847755	-0.5943906	6.7	"93"	171	"UGA"
227	2010	-0.56333506	-0.5255642	6.76	"91"	166	"UGA"
227	2011	-0.5147863	-0.6247085	6.83	"87"	170	"UGA"
227	2012	-0.45958835	-0.42148146	7.15	"88"	155	"UGA"
227	2013	-0.44164163	-0.5574354	7.06	"86"	167	"UGA"
227	2014	-0.4242425	-0.36750066	6.04	"83"	153	"UGA"
227	2015	-0.40134066	-0.555407	7.73	"80"	172	"UGA"
227	2016	-0.41259617	-0.3743217	7.46	"80"	155	"UGA"
227	2017	-0.54987353	-0.64983547	7.61	"91"	176	"UGA"
228	1995	0.35462567	0.52732325		"49"	63	"UKR"
228	1996	0.82309467	0.93605435		"25"	33	"UKR"
228	1997	0.68761426	0.84713876		"31"	41	"UKR"
228	1998	0.73883855	0.8587231		"28"	44	"UKR"
228	1999	0.41519594	0.7139838		"41"	50	"UKR"
228	2000	0.60866994	0.7932224		"35"	54	"UKR"
228	2001	0.5969129	0.85047704		"32"	51	"UKR"
228	2002	0.63892484	0.8647134		"31"	46	"UKR"
228	2003	0.7711936	0.87340146		"29"	50	"UKR"
228	2004	0.6501089	0.87351364	3.92	"34"	49	"UKR"
228	2005	0.60947114	0.6908807	3.78	"35"	55	"UKR"
228	2006	0.5922513	0.7141532	3.69	"41"	63	"UKR"
228	2007	0.633028	0.77534753	3.66	"41"	63	"UKR"
228	2008	0.5160246	0.6125867	3.38	"42"	77	"UKR"
228	2009	0.49039862	0.60868806	3.64	"44"	73	"UKR"
228	2010	0.46258032	0.6912593	3.67	"44"	67	"UKR"
228	2011	0.5268592	0.6522755	3.64	"43"	69	"UKR"
228	2012	0.55912185	0.60626584	3.56	"43"	74	"UKR"
228	2013	0.5354791	0.64708453	3.54	"42"	72	"UKR"
228	2014	0.47613385	0.55302364	3.47	"43"	77	"UKR"
228	2015	0.31403205	0.4586391	3.7	"45"	86	"UKR"
228	2016	0.2979153	0.48118216	5.05	"50"	85	"UKR"
228	2017	0.41678375	0.5199497	2.4	"42"	81	"UKR"
230	1995	0.370784	0.47502232		"44"	70	"URY"
230	1996	0.13792242	0.21413183		"55"	92	"URY"
230	1997	0.13357128	0.21794488		"57"	97	"URY"
230	1998	0.18366759	0.31824043		"49"	86	"URY"
230	1999	0.20877236	0.33951098		"49"	80	"URY"
230	2000	0.18678427	0.33672976		"52"	94	"URY"
230	2001	0.25637785	0.42641643		"47"	80	"URY"
230	2002	-0.012539444	0.29933935		"62"	92	"URY"
230	2003	0.04213642	0.12478859		"58"	109	"URY"
230	2004	0.0069729458	0.10001085	2.85	"57"	109	"URY"
230	2005	0.16212685	0.29965588	3.02	"52"	90	"URY"
230	2006	0.0051552644	0.22081184	2.66	"62"	102	"URY"
230	2007	0.09908659	0.23216316	2.69	"57"	106	"URY"
230	2008	0.17050096	0.34899646	2.56	"56"	97	"URY"
230	2009	0.074208744	0.2408951	2.63	"61"	105	"URY"
230	2010	0.08867269	0.18613966	2.67	"56"	105	"URY"
230	2011	0.14990865	0.27464122	2.57	"53"	96	"URY"
230	2012	0.018897334	0.2809793	2.31	"64"	100	"URY"
230	2013	0.14815171	0.17100927	2.29	"56"	106	"URY"
230	2014	0.15810585	0.17397656	2.32	"53"	105	"URY"
230	2015	0.23158742	0.26592207	2.45	"48"	101	"URY"
230	2016	0.13833897	0.22444211	3.2	"57"	104	"URY"
230	2017	0.28806755	0.20863143	2.17	"47"	108	"URY"
231	1995	1.7940986	1.7556336		"9"	9	"USA"
231	1996	1.7902727	1.7162786		"8"	9	"USA"
231	1997	1.8929297	1.8337281		"8"	9	"USA"
231	1998	1.8970124	1.8101852		"7"	9	"USA"
231	1999	1.9175895	1.9202712		"7"	8	"USA"
231	2000	1.9404105	1.8669453		"7"	9	"USA"
231	2001	1.9128141	1.8385335		"7"	9	"USA"
231	2002	1.9102211	1.833466		"7"	9	"USA"
231	2003	1.7919174	1.7335634		"8"	9	"USA"
231	2004	1.7776716	1.7139028	2.94	"8"	9	"USA"
231	2005	1.7149867	1.6858842	2.54	"8"	9	"USA"
231	2006	1.5523984	1.5824127	2.32	"12"	11	"USA"
231	2007	1.5279841	1.6085681	2.31	"11"	12	"USA"
231	2008	1.4660025	1.5320283	2.11	"16"	12	"USA"
231	2009	1.4025677	1.605433	2.21	"17"	12	"USA"
231	2010	1.5078918	1.6111765	2.37	"14"	14	"USA"
231	2011	1.5850834	1.6680809	2.28	"12"	15	"USA"
231	2012	1.5446463	1.5794855	2.13	"12"	15	"USA"
231	2013	1.5340858	1.61054	2.32	"12"	15	"USA"
231	2014	1.5613338	1.6228416	2.58	"12"	15	"USA"
231	2015	1.6379534	1.6190373	2.87	"9"	12	"USA"
231	2016	1.6012576	1.5846896	3.07	"10"	14	"USA"
231	2017	1.4737535	1.4844439	2.58	"12"	16	"USA"
232	1995	-0.27351022	-0.21409403		"73"	128	"UZB"
232	1996	-0.28142357	-0.15649489		"74"	118	"UZB"
232	1997	-0.16601817	-0.31099105		"70"	128	"UZB"
232	1998	-0.20604298	-0.26655868		"71"	126	"UZB"
232	1999	-0.26948863	-0.35748082		"72"	134	"UZB"
232	2000	-0.49935177	-0.34133166		"87"	141	"UZB"
232	2001	-0.43203893	-0.44927388		"85"	153	"UZB"
232	2002	-0.6695866	-0.5159595		"95"	163	"UZB"
232	2003	-0.53150654	-0.32904047		"86"	147	"UZB"
232	2004	-0.6170733	-0.5343894	3.88	"93"	162	"UZB"
232	2005	-0.4517938	-0.3975262	3.94	"88"	156	"UZB"
232	2006	-0.5116484	-0.41117853	3.76	"90"	158	"UZB"
232	2007	-0.33856192	-0.56459457	3.97	"78"	164	"UZB"
232	2008	-0.58707404	-0.46867394	3.69	"90"	164	"UZB"
232	2009	-0.7982043	-0.75155145	3.65	"100"	180	"UZB"
232	2010	-0.52957827	-0.7465738	3.85	"89"	182	"UZB"
232	2011	-0.63938826	-0.83498216	3.73	"97"	186	"UZB"
232	2012	-0.5099853	-0.6725471	3.82	"91"	170	"UZB"
232	2013	-0.7053913	-0.7202066	3.51	"99"	179	"UZB"
232	2014	-0.5543399	-0.5019744	3.59	"93"	164	"UZB"
232	2015	-0.62085855	-0.62198716	3.32	"95"	176	"UZB"
232	2016	-0.6821938	-0.6125629	4	"94"	168	"UZB"
232	2017	-0.4176236	-0.5734116	4.48	"86"	170	"UZB"
236	1995	-0.024887294	0.2123388		"62"	94	"VEN"
236	1996	0.16073816	0.11705466		"54"	102	"VEN"
236	1997	-0.16800329	0.22373746		"71"	96	"VEN"
236	1998	0.06392915	0.32415703		"58"	85	"VEN"
236	1999	-0.018153636	0.07744586		"60"	106	"VEN"
236	2000	-0.083244994	0.24125433		"67"	103	"VEN"
236	2001	0.03263641	0.2068955		"64"	101	"VEN"
236	2002	0.03791721	0.2436925		"57"	102	"VEN"
236	2003	-0.06938501	0.24645562		"66"	96	"VEN"
236	2004	-0.29318157	0.08994456	2.96	"77"	111	"VEN"
236	2005	-0.0669923	0.2919121	3.03	"63"	91	"VEN"
236	2006	-0.48680103	-0.21797109	2.47	"88"	142	"VEN"
236	2007	-0.8488859	-0.2845523	2	"107"	144	"VEN"
236	2008	-1.0435784	-0.43506077	1.71	"112"	157	"VEN"
236	2009	-0.65640426	-0.414121	2.45	"94"	156	"VEN"
236	2010	-0.8949671	-0.31139886	2.25	"110"	150	"VEN"
236	2011	-1.1733618	-0.49290985	2.09	"122"	161	"VEN"
236	2012	-1.2273699	-0.80209017	1.42	"118"	182	"VEN"
236	2013	-0.9917108	-0.38348565	1.86	"111"	151	"VEN"
236	2014	-0.939895	-0.7132692	1.7	"110"	182	"VEN"
236	2015	-1.2329623	-0.7110023		"123"	182	"VEN"
236	2016	-1.2808793	-0.8721492	1.88	"124"	182	"VEN"
236	2017	-1.2255301	-0.93956256	0.8	"122"	192	"VEN"
239	1995	-1.0215924	-1.0633692		"112"	189	"VNM"
239	1996	-0.84999865	-0.9218096		"104"	174	"VNM"
239	1997	-0.64687866	-0.9763472		"94"	178	"VNM"
239	1998	-0.80741787	-0.901882		"105"	173	"VNM"
239	1999	-0.70936304	-0.99303097		"100"	181	"VNM"
239	2000	-0.6393472	-0.92019707		"94"	190	"VNM"
239	2001	-0.5503487	-0.6177196		"90"	169	"VNM"
239	2002	-0.50635093	-0.63408065		"86"	171	"VNM"
239	2003	-0.59222054	-0.6503277		"92"	178	"VNM"
239	2004	-0.44172248	-0.5809693	4.25	"84"	167	"VNM"
239	2005	-0.48902664	-0.6515643	4.16	"90"	169	"VNM"
239	2006	-0.11118376	-0.30345994	4.41	"68"	151	"VNM"
239	2007	-0.1317535	-0.37731466	4.63	"67"	152	"VNM"
239	2008	-0.04150333	-0.24379566	4.7	"66"	141	"VNM"
239	2009	-0.07930243	-0.32351947	4.51	"67"	150	"VNM"
239	2010	-0.06157478	-0.19062294	4.64	"65"	137	"VNM"
239	2011	0.070411935	-0.19846499	4.87	"59"	136	"VNM"
239	2012	0.06238333	-0.051568985	4.75	"61"	127	"VNM"
239	2013	-0.03259507	-0.20329843	4.75	"65"	141	"VNM"
239	2014	0.14613238	-0.10165259	4.75	"55"	128	"VNM"
239	2015	-0.020828864	-0.059352342	5.3	"61"	132	"VNM"
239	2016	0.09730437	-0.11660579	5.89	"60"	134	"VNM"
239	2017	0.09307902	0.08376263	6.05	"57"	118	"VNM"
243	1995	-1.3129753	-1.319434		"121"	206	"YEM"
243	1996	-1.3291619	-1.3841835		"122"	199	"YEM"
243	1997	-1.6112275	-1.6425534		"125"	208	"YEM"
243	1998	-1.5424408	-1.3944201		"122"	198	"YEM"
243	1999	-1.6160773	-1.685497		"122"	210	"YEM"
243	2000	-1.7054517	-1.8074615		"129"	226	"YEM"
243	2001	-1.4780437	-1.42477		"127"	218	"YEM"
243	2002	-1.3099668	-1.2665781		"121"	211	"YEM"
243	2003	-1.5617509	-1.5876757		"129"	223	"YEM"
243	2004	-1.3590436	-1.1140151	4.48	"125"	199	"YEM"
243	2005	-1.2717553	-1.3642354	4.32	"120"	210	"YEM"
243	2006	-1.3495393	-1.5561987	4.32	"125"	220	"YEM"
243	2007	-1.4734794	-1.3151433	4.24	"126"	215	"YEM"
243	2008	-1.254177	-1.3163365	4.38	"123"	215	"YEM"
243	2009	-1.2614202	-1.1226846	4.6	"123"	205	"YEM"
243	2010	-1.3742553	-1.5537186	4.42	"122"	221	"YEM"
243	2011	-1.1232605	-1.4141217	4.75	"119"	223	"YEM"
243	2012	-1.2435703	-1.4392422	4.88	"119"	221	"YEM"
243	2013	-1.2823662	-1.2400918	4.64	"122"	211	"YEM"
243	2014	-1.2872342	-1.2547842	4.23	"118"	215	"YEM"
243	2015	-0.93221706	-1.3003207	3.89	"110"	211	"YEM"
243	2016	-1.1378529	-1.261353	4.87	"120"	212	"YEM"
243	2017	-1.1880264	-1.3670574	3.34	"121"	215	"YEM"
246	1995	0.36933374	0.4877865		"45"	67	"ZAF"
246	1996	0.2844933	0.4116324		"48"	72	"ZAF"
246	1997	0.25356865	0.531436		"51"	62	"ZAF"
246	1998	0.3573381	0.560015		"42"	66	"ZAF"
246	1999	0.19631064	0.49011296		"50"	67	"ZAF"
246	2000	0.24191834	0.47533894		"49"	79	"ZAF"
246	2001	0.14860564	0.20116566		"54"	103	"ZAF"
246	2002	0.2520744	0.42468372		"48"	78	"ZAF"
246	2003	0.24037988	0.42185748		"47"	80	"ZAF"
246	2004	0.29354787	0.46464723	3.86	"49"	74	"ZAF"
246	2005	0.22142465	0.454846	3.8	"49"	79	"ZAF"
246	2006	0.113327675	0.39719397	3.62	"55"	89	"ZAF"
246	2007	0.03673866	0.33893648	3.22	"60"	99	"ZAF"
246	2008	0.099861875	0.20697756	3.09	"60"	106	"ZAF"
246	2009	0.11045594	0.36126432	3.26	"59"	96	"ZAF"
246	2010	0.08742101	0.2839106	3.2	"57"	97	"ZAF"
246	2011	-0.040150892	0.17782888	2.98	"65"	106	"ZAF"
246	2012	0.07515995	0.24334851	3.36	"60"	104	"ZAF"
246	2013	0.06850467	0.33783016	3.47	"59"	95	"ZAF"
246	2014	0.20094882	0.30771327	3.7	"50"	92	"ZAF"
246	2015	-0.025351236	0.17356795	4.75	"62"	112	"ZAF"
246	2016	-0.089016534	0.17475392	4.91	"69"	111	"ZAF"
246	2017	-0.05125224	0.1555568	2.6	"64"	113	"ZAF"
247	1995	-0.5094494	-0.13313133		"85"	121	"ZMB"
247	1996	-0.6102847	-0.28867537		"90"	135	"ZMB"
247	1997	-0.914577	-0.6263476		"107"	152	"ZMB"
247	1998	-0.62998265	-0.4651813		"93"	144	"ZMB"
247	1999	-0.5268202	-0.47320187		"90"	147	"ZMB"
247	2000	-0.7850242	-0.74902886		"103"	179	"ZMB"
247	2001	-0.9926649	-0.85092616		"113"	189	"ZMB"
247	2002	-0.8861016	-0.8159729		"105"	183	"ZMB"
247	2003	-1.0456529	-0.7928699		"113"	186	"ZMB"
247	2004	-0.85211116	-1.041717	5.27	"103"	196	"ZMB"
247	2005	-0.7945141	-0.8255592	5.09	"104"	185	"ZMB"
247	2006	-0.8812921	-0.4932769	4.99	"107"	168	"ZMB"
247	2007	-0.62765193	-0.5837704	5.54	"97"	166	"ZMB"
247	2008	-0.9289042	-0.96740997	4.94	"107"	195	"ZMB"
247	2009	-1.0960313	-0.7831312	5.05	"113"	182	"ZMB"
247	2010	-0.9482159	-0.79528975	5.17	"114"	184	"ZMB"
247	2011	-0.6075331	-0.57471603	5.34	"94"	169	"ZMB"
247	2012	-0.47299042	-0.38330948	5.56	"89"	153	"ZMB"
247	2013	-0.33391166	-0.45925307	5.76	"79"	160	"ZMB"
247	2014	-0.60863686	-0.6775702	5.55	"95"	180	"ZMB"
247	2015	-0.85207033	-0.6967917	4.72	"104"	180	"ZMB"
247	2016	-1.2224247	-1.1516865	4.01	"123"	209	"ZMB"
247	2017	-1.0733168	-1.1206201	3.2	"116"	207	"ZMB"
248	1995	-0.14253826	-0.04393845		"65"	113	"ZWE"
248	1996	-0.41141897	-0.3671378		"80"	137	"ZWE"
248	1997	-0.5398445	-0.42863113		"81"	134	"ZWE"
248	1998	-0.5437443	-0.43162072		"88"	141	"ZWE"
248	1999	-0.373663	-0.27720204		"81"	128	"ZWE"
248	2000	-0.48291484	-0.45630655		"85"	154	"ZWE"
248	2001	-0.65443105	-0.6412922		"96"	171	"ZWE"
248	2002	-0.304022	-0.28189117		"77"	148	"ZWE"
248	2003	-0.29252517	-0.3778066		"78"	152	"ZWE"
248	2004	-0.4895554	-0.57457227	5.49	"86"	166	"ZWE"
248	2005	-0.38069907	-0.47866124	5.54	"80"	159	"ZWE"
248	2006	-0.40125912	-0.3819945	5.48	"84"	155	"ZWE"
248	2007	-0.42328158	-0.51032305	5.46	"82"	159	"ZWE"
248	2008	-0.29123595	-0.1756375	5.72	"77"	135	"ZWE"
248	2009	-0.68211037	-0.7028532	5.14	"95"	177	"ZWE"
248	2010	-0.8932205	-1.055467	5.02	"109"	204	"ZWE"
248	2011	-0.6735456	-0.8794046	4.92	"98"	192	"ZWE"
248	2012	-0.8098277	-0.74147326	4.76	"104"	178	"ZWE"
248	2013	-0.6722321	-0.7812326	5.08	"97"	184	"ZWE"
248	2014	-0.6963297	-0.8076206	4.93	"100"	187	"ZWE"
248	2015	-0.87409705	-0.9309327	4.73	"108"	194	"ZWE"
248	2016	-0.97139686	-1.1493604	4.71	"109"	208	"ZWE"
248	2017	-0.87206054	-1.0733619	4.15	"106"	200	"ZWE"
